position_name,position_idx,layer,feature_id,feature_type,activation_value,steering_scale,move,prob_diff,original_prob,modified_prob,fen
pos_36,36,13,12356,transcoder,3.575575590133667,-2.0,f3e5,-0.2507069259881973,0.4265449047088623,0.17583797872066498,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_62,62,0,2952,lorsa,2.6989758014678955,-2.0,f3e5,-0.24658408761024475,0.4265449047088623,0.17996081709861755,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_63,63,1,12883,transcoder,0.8133741617202759,-2.0,f3e5,-0.24622753262519836,0.4265449047088623,0.18031737208366394,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_0,0,7,6104,transcoder,8.469114303588867,-2.0,f3e5,-0.24475997686386108,0.4265449047088623,0.18178492784500122,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_36,36,14,3897,lorsa,3.076256036758423,-2.0,f3e5,-0.2444019764661789,0.4265449047088623,0.1821429282426834,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_59,59,5,8348,transcoder,1.8148555755615234,-2.0,f3e5,-0.24133771657943726,0.4265449047088623,0.18520718812942505,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_60,60,0,4905,transcoder,1.475679874420166,-2.0,f3e5,-0.23223145306110382,0.4265449047088623,0.19431345164775848,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_56,56,3,15348,transcoder,1.9667108058929443,-2.0,f3e5,-0.22688370943069458,0.4265449047088623,0.19966119527816772,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_36,36,3,13736,lorsa,3.7523114681243896,-2.0,f3e5,-0.22393003106117249,0.4265449047088623,0.20261487364768982,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_58,58,0,13386,transcoder,1.4000824689865112,-2.0,f3e5,-0.22057904303073883,0.4265449047088623,0.20596586167812347,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
